Booking_ID,Hotel_Name,Hotel_Category,City,State,Country,Checkin_Date,Checkout_Date,Month,Quarter,Year,Room_Type,Guests,Nights_Stayed,Room_Rate,Extra_Charges,Discount,Gross_Revenue,Net_Revenue,GST_Amount,Total_With_GST,Booking_Channel,Customer_Type,Payment_Mode,Occupancy_Status,Customer_Rating,Feedback_Status,Covid_Impact_Level
BK2456286,ITC Grand Chola,Luxury,Chennai,Tamil Nadu,India,44502,44506,November,Q4,2021,Club Room,1,4,9777,5592,4287,44700,40413,4849.56,45262.56,Corporate,Member,Debit Card,Checked-In,4.3,Positive,Low
BK7118777,Fortune Select Trinity,Business,Bengaluru,Karnataka,India,44326,44327,May,Q2,2021,Club Room,1,1,8263,2522,4563,10785,6222,746.64,6968.64,Goibibo,VIP,Debit Card,Checked-In,4.4,Neutral,High
BK9660883,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44419,44422,August,Q3,2021,Executive,2,3,21973,6757,3876,72676,68800,8256.0,77056.0,Website,New Guest,Debit Card,Checked-Out,4.9,Negative,Low
BK1024952,ITC Maurya,Luxury,New Delhi,Delhi,India,44478,44482,October,Q4,2021,Luxury Suite,1,4,17386,374,4335,69918,65583,7869.96,73452.96,Goibibo,Member,Cash,Checked-In,3.7,Positive,Low
BK7399696,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44635,44639,March,Q1,2022,Club Room,4,4,25247,5248,2068,106236,104168,12500.16,116668.16,Walk-in,VIP,Credit Card,Checked-In,3.7,Negative,Low
BK3975575,Fortune Select Trinity,Business,Bengaluru,Karnataka,India,44386,44391,July,Q3,2021,Presidential Suite,3,5,17071,4125,1461,89480,88019,10562.28,98581.28,Website,Regular,Net Banking,Checked-In,4.1,Positive,Low
BK6256304,Fortune Select Trinity,Business,Bengaluru,Karnataka,India,44346,44347,May,Q2,2021,Executive,2,1,5744,6528,1412,12272,10860,1303.2,12163.2,Corporate,New Guest,Cash,Checked-In,3.0,Positive,High
BK9406664,ITC Maurya,Luxury,New Delhi,Delhi,India,44613,44616,February,Q1,2022,Luxury Suite,3,3,27072,4976,3847,86192,82345,9881.4,92226.4,Booking.com,Corporate,Cash,Checked-Out,3.9,Positive,Low
BK5902349,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44543,44546,December,Q4,2021,Executive,1,3,21440,4935,3473,69255,65782,7893.84,73675.84,Website,New Guest,Net Banking,Checked-Out,4.6,Negative,Low
BK2697896,ITC Rajputana,Business,Jaipur,Rajasthan,India,44431,44433,August,Q3,2021,Deluxe,4,2,26794,3511,4881,57099,52218,6266.16,58484.16,Corporate,VIP,Debit Card,Cancelled,4.1,Positive,Low
BK5970522,ITC Rajputana,Business,Jaipur,Rajasthan,India,44540,44541,December,Q4,2021,Presidential Suite,1,1,27896,1030,2528,28926,26398,3167.76,29565.76,Booking.com,VIP,Cash,Checked-In,4.4,Positive,Low
BK1438745,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44474,44478,October,Q4,2021,Luxury Suite,3,4,21723,5473,1447,92365,90918,10910.16,101828.16,MakeMyTrip,Regular,Credit Card,Checked-In,3.5,Negative,Low
BK4032138,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44290,44295,April,Q2,2021,Luxury Suite,3,5,5661,1104,1694,29409,27715,3325.8,31040.8,Walk-in,Corporate,Debit Card,Cancelled,3.9,Positive,High
BK6253896,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44499,44503,October,Q4,2021,Luxury Suite,2,4,13136,2548,1469,55092,53623,6434.76,60057.76,Corporate,VIP,Cash,Cancelled,4.6,Positive,Low
BK5938289,ITC Narmada,Business,Ahmedabad,Gujarat,India,44294,44295,April,Q2,2021,Club Room,4,1,22816,4219,1642,27035,25393,3047.16,28440.16,Corporate,Regular,Debit Card,Checked-In,3.1,Positive,High
BK7437785,ITC Windsor,Business,Bengaluru,Karnataka,India,44306,44308,April,Q2,2021,Executive,4,2,16697,6978,1406,40372,38966,4675.92,43641.92,Corporate,VIP,UPI,Checked-Out,3.7,Positive,High
BK4677241,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44316,44319,April,Q2,2021,Deluxe,1,3,16350,358,3168,49408,46240,5548.8,51788.8,MakeMyTrip,Member,Net Banking,Checked-In,4.8,Negative,High
BK6885517,ITC Sonar,Business,Kolkata,West Bengal,India,44426,44431,August,Q3,2021,Deluxe,1,5,27014,1366,193,136436,136243,16349.16,152592.16,Goibibo,Regular,Debit Card,Checked-Out,4.2,Neutral,Low
BK4716626,ITC Rajputana,Business,Jaipur,Rajasthan,India,44389,44392,July,Q3,2021,Presidential Suite,3,3,21273,5521,2435,69340,66905,8028.6,74933.6,Website,Regular,Cash,Checked-Out,3.9,Positive,Low
BK6867686,ITC Windsor,Business,Bengaluru,Karnataka,India,44350,44352,June,Q2,2021,Presidential Suite,2,2,22290,1100,364,45680,45316,5437.92,50753.92,Corporate,Corporate,UPI,Checked-In,3.4,Positive,High
BK9019786,ITC Sonar,Business,Kolkata,West Bengal,India,44460,44464,September,Q3,2021,Presidential Suite,4,4,23220,310,536,93190,92654,11118.48,103772.48,MakeMyTrip,Member,Credit Card,Checked-Out,3.0,Neutral,Low
BK9244902,ITC Windsor,Business,Bengaluru,Karnataka,India,44541,44544,December,Q4,2021,Executive,3,3,26898,5928,191,86622,86431,10371.72,96802.72,Booking.com,Member,Debit Card,Checked-In,3.8,Positive,Low
BK6955998,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44548,44549,December,Q4,2021,Presidential Suite,2,1,26035,2520,4660,28555,23895,2867.4,26762.4,Booking.com,New Guest,Credit Card,Checked-In,4.8,Positive,Low
BK4839267,ITC Sonar,Business,Kolkata,West Bengal,India,44502,44503,November,Q4,2021,Club Room,3,1,14669,6516,3406,21185,17779,2133.48,19912.48,Booking.com,New Guest,Credit Card,Checked-In,3.7,Negative,Low
BK1893322,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44330,44332,May,Q2,2021,Club Room,3,2,19441,179,880,39061,38181,4581.72,42762.72,Corporate,Member,Net Banking,Cancelled,3.9,Negative,High
BK2695775,ITC Windsor,Business,Bengaluru,Karnataka,India,44431,44434,August,Q3,2021,Executive,4,3,4895,6185,1382,20870,19488,2338.56,21826.56,Walk-in,Member,Credit Card,Checked-In,4.1,Positive,Low
BK7027703,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44331,44335,May,Q2,2021,Deluxe,4,4,10579,2997,2073,45313,43240,5188.8,48428.8,MakeMyTrip,VIP,Cash,Checked-In,3.6,Positive,High
BK3002001,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44524,44529,November,Q4,2021,Deluxe,1,5,19798,6183,2205,105173,102968,12356.16,115324.16,MakeMyTrip,VIP,Net Banking,Checked-Out,4.8,Neutral,Low
BK4815670,ITC Sonar,Business,Kolkata,West Bengal,India,44644,44649,March,Q1,2022,Luxury Suite,1,5,14818,1695,4722,75785,71063,8527.56,79590.56,MakeMyTrip,New Guest,Cash,Checked-Out,4.6,Positive,Low
BK9572050,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44627,44631,March,Q1,2022,Club Room,4,4,15218,4443,1018,65315,64297,7715.64,72012.64,Booking.com,VIP,Debit Card,Checked-In,4.4,Neutral,Low
BK7268167,ITC Windsor,Business,Bengaluru,Karnataka,India,44292,44295,April,Q2,2021,Club Room,2,3,6801,2013,4918,22416,17498,2099.76,19597.76,Booking.com,New Guest,Net Banking,No Show,4.9,Neutral,High
BK7058641,ITC Grand Chola,Luxury,Chennai,Tamil Nadu,India,44621,44626,March,Q1,2022,Club Room,3,5,7205,241,3433,36266,32833,3939.96,36772.96,MakeMyTrip,Regular,Credit Card,Checked-In,4.3,Positive,Low
BK3177962,ITC Windsor,Business,Bengaluru,Karnataka,India,44472,44474,October,Q4,2021,Executive,2,2,5643,6051,4620,17337,12717,1526.04,14243.04,Corporate,Regular,Net Banking,No Show,3.6,Positive,Low
BK8943428,ITC Windsor,Business,Bengaluru,Karnataka,India,44301,44306,April,Q2,2021,Luxury Suite,4,5,11751,416,2895,59171,56276,6753.12,63029.12,Website,VIP,Cash,Checked-Out,4.8,Negative,High
BK7246427,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44317,44322,May,Q2,2021,Presidential Suite,4,5,6644,5548,2367,38768,36401,4368.12,40769.12,Walk-in,New Guest,Debit Card,Checked-Out,3.8,Negative,High
BK3657258,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44353,44358,June,Q2,2021,Executive,3,5,16050,1553,733,81803,81070,9728.4,90798.4,Booking.com,Member,Cash,Checked-In,4.3,Positive,High
BK9643005,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44357,44359,June,Q2,2021,Executive,1,2,25488,3785,2636,54761,52125,6255.0,58380.0,Corporate,VIP,Cash,Checked-Out,5.0,Negative,High
BK9155361,ITC Narmada,Business,Ahmedabad,Gujarat,India,44640,44641,March,Q1,2022,Club Room,3,1,27388,2215,4704,29603,24899,2987.88,27886.88,Corporate,Member,UPI,Checked-Out,3.6,Negative,Low
BK3559649,ITC Rajputana,Business,Jaipur,Rajasthan,India,44512,44514,November,Q4,2021,Club Room,3,2,5642,3515,4369,14799,10430,1251.6,11681.6,Booking.com,New Guest,Credit Card,Checked-In,4.2,Positive,Low
BK3235396,Fortune Select Trinity,Business,Bengaluru,Karnataka,India,44550,44552,December,Q4,2021,Executive,4,2,8874,1680,3725,19428,15703,1884.36,17587.36,Goibibo,Member,Cash,Cancelled,4.8,Neutral,Low
BK9018317,ITC Maurya,Luxury,New Delhi,Delhi,India,44624,44625,March,Q1,2022,Executive,3,1,6936,713,4032,7649,3617,434.04,4051.04,Booking.com,Corporate,Net Banking,Checked-In,4.9,Positive,Low
BK7338458,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44431,44434,August,Q3,2021,Presidential Suite,4,3,16139,5402,357,53819,53462,6415.44,59877.44,Walk-in,Corporate,Net Banking,Checked-In,3.6,Positive,Low
BK9897065,ITC Maurya,Luxury,New Delhi,Delhi,India,44599,44603,February,Q1,2022,Club Room,4,4,17600,5227,3080,75627,72547,8705.64,81252.64,Goibibo,Member,Net Banking,Checked-Out,4.2,Neutral,Low
BK4224768,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44642,44644,March,Q1,2022,Club Room,1,2,15967,1520,274,33454,33180,3981.6,37161.6,Booking.com,Member,Net Banking,Checked-In,3.8,Positive,Low
BK9791005,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44363,44365,June,Q2,2021,Executive,1,2,25043,3166,2233,53252,51019,6122.28,57141.28,Goibibo,New Guest,Net Banking,Checked-In,4.8,Neutral,High
BK7012121,ITC Grand Goa,Resort,Goa,Goa,India,44362,44366,June,Q2,2021,Deluxe,1,4,21426,5446,3507,91150,87643,10517.16,98160.16,MakeMyTrip,New Guest,UPI,Checked-Out,4.9,Positive,High
BK5732834,ITC Windsor,Business,Bengaluru,Karnataka,India,44390,44392,July,Q3,2021,Deluxe,4,2,19096,3443,744,41635,40891,4906.92,45797.92,Goibibo,New Guest,Net Banking,Checked-In,4.6,Positive,Low
BK8887472,ITC Grand Goa,Resort,Goa,Goa,India,44428,44432,August,Q3,2021,Luxury Suite,1,4,17617,6931,32,77399,77367,9284.04,86651.04,Goibibo,New Guest,Debit Card,Checked-In,5.0,Positive,Low
BK7341827,ITC Grand Goa,Resort,Goa,Goa,India,44606,44611,February,Q1,2022,Luxury Suite,2,5,6707,3602,4659,37137,32478,3897.36,36375.36,Website,Regular,UPI,Checked-In,3.8,Positive,Low
BK6840765,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44618,44620,February,Q1,2022,Presidential Suite,4,2,15631,5428,3567,36690,33123,3974.76,37097.76,Corporate,VIP,Debit Card,Checked-In,3.7,Positive,Low
BK2985640,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44585,44590,January,Q1,2022,Luxury Suite,4,5,15153,1070,205,76835,76630,9195.6,85825.6,Website,Corporate,UPI,No Show,3.2,Positive,High
BK6838328,ITC Grand Goa,Resort,Goa,Goa,India,44322,44324,May,Q2,2021,Club Room,2,2,18730,6540,3318,44000,40682,4881.84,45563.84,Booking.com,Corporate,UPI,Checked-In,3.6,Positive,High
BK2608965,ITC Rajputana,Business,Jaipur,Rajasthan,India,44436,44441,August,Q3,2021,Deluxe,3,5,26145,5257,4500,135982,131482,15777.84,147259.84,Website,Regular,Debit Card,Checked-Out,4.0,Positive,Low
BK8594848,ITC Grand Chola,Luxury,Chennai,Tamil Nadu,India,44581,44582,January,Q1,2022,Presidential Suite,2,1,18364,3529,3693,21893,18200,2184.0,20384.0,Walk-in,Corporate,Credit Card,Checked-Out,4.1,Neutral,High
BK2502238,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44405,44406,July,Q3,2021,Club Room,3,1,9617,3319,2943,12936,9993,1199.16,11192.16,Walk-in,New Guest,UPI,Checked-In,3.8,Neutral,Low
BK3826165,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44316,44320,April,Q2,2021,Presidential Suite,3,4,18262,5473,3094,78521,75427,9051.24,84478.24,MakeMyTrip,Member,Debit Card,Checked-In,4.0,Positive,High
BK8863180,Fortune Select Trinity,Business,Bengaluru,Karnataka,India,44533,44535,December,Q4,2021,Deluxe,2,2,14011,3266,942,31288,30346,3641.52,33987.52,Corporate,Member,Debit Card,Checked-In,4.3,Positive,Low
BK1986938,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44608,44610,February,Q1,2022,Club Room,3,2,22453,1098,1163,46004,44841,5380.92,50221.92,Walk-in,VIP,Cash,Checked-Out,5.0,Positive,Low
BK7274318,ITC Grand Chola,Luxury,Chennai,Tamil Nadu,India,44515,44520,November,Q4,2021,Executive,3,5,17388,3095,771,90035,89264,10711.68,99975.68,Walk-in,Corporate,Credit Card,Cancelled,3.8,Positive,Low
BK1462975,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44641,44645,March,Q1,2022,Club Room,2,4,26042,3972,1951,108140,106189,12742.68,118931.68,Booking.com,VIP,Cash,Checked-In,4.3,Neutral,Low
BK6721088,ITC Sonar,Business,Kolkata,West Bengal,India,44381,44383,July,Q3,2021,Presidential Suite,3,2,11340,4675,510,27355,26845,3221.4,30066.4,Walk-in,VIP,Net Banking,Checked-In,4.7,Positive,Low
BK2055941,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44608,44612,February,Q1,2022,Deluxe,4,4,4847,5513,2298,24901,22603,2712.36,25315.36,Website,VIP,Debit Card,Checked-Out,3.2,Positive,Low
BK2746664,ITC Grand Chola,Luxury,Chennai,Tamil Nadu,India,44416,44418,August,Q3,2021,Deluxe,4,2,9811,4674,1386,24296,22910,2749.2,25659.2,MakeMyTrip,VIP,Cash,Checked-In,4.1,Negative,Low
BK6541256,ITC Narmada,Business,Ahmedabad,Gujarat,India,44302,44305,April,Q2,2021,Presidential Suite,2,3,19858,3640,4214,63214,59000,7080.0,66080.0,Walk-in,VIP,UPI,Checked-In,3.6,Positive,High
BK4827722,ITC Grand Goa,Resort,Goa,Goa,India,44540,44542,December,Q4,2021,Club Room,4,2,16152,4171,4398,36475,32077,3849.24,35926.24,Website,Member,Debit Card,Checked-In,3.5,Neutral,Low
BK3934712,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44437,44438,August,Q3,2021,Presidential Suite,1,1,20123,384,4483,20507,16024,1922.88,17946.88,Booking.com,Member,Debit Card,Cancelled,3.7,Negative,Low
BK1507743,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44459,44461,September,Q3,2021,Club Room,2,2,21949,2386,4341,46284,41943,5033.16,46976.16,Walk-in,Regular,Credit Card,Checked-In,3.6,Positive,Low
BK3495488,ITC Sonar,Business,Kolkata,West Bengal,India,44476,44480,October,Q4,2021,Deluxe,3,4,5054,5106,1707,25322,23615,2833.8,26448.8,Website,Corporate,Credit Card,Checked-Out,4.3,Positive,Low
BK2575709,ITC Maurya,Luxury,New Delhi,Delhi,India,44335,44339,May,Q2,2021,Luxury Suite,4,4,20088,2917,4321,83269,78948,9473.76,88421.76,MakeMyTrip,Member,Net Banking,Checked-Out,3.4,Positive,High
BK9361363,ITC Rajputana,Business,Jaipur,Rajasthan,India,44313,44316,April,Q2,2021,Luxury Suite,2,3,20734,3245,4931,65447,60516,7261.92,67777.92,Booking.com,VIP,Credit Card,Checked-In,3.2,Positive,High
BK9210031,ITC Maurya,Luxury,New Delhi,Delhi,India,44306,44307,April,Q2,2021,Club Room,4,1,12424,5451,1268,17875,16607,1992.84,18599.84,Goibibo,New Guest,Credit Card,Checked-Out,4.8,Neutral,High
BK2188486,ITC Grand Chola,Luxury,Chennai,Tamil Nadu,India,44368,44373,June,Q2,2021,Executive,2,5,26541,1145,1957,133850,131893,15827.16,147720.16,Goibibo,VIP,Cash,No Show,3.8,Neutral,High
BK7312455,Fortune Select Trinity,Business,Bengaluru,Karnataka,India,44642,44644,March,Q1,2022,Executive,1,2,9120,2230,3244,20470,17226,2067.12,19293.12,Walk-in,Corporate,Debit Card,Checked-In,3.1,Negative,Low
BK2118313,ITC Maurya,Luxury,New Delhi,Delhi,India,44598,44600,February,Q1,2022,Club Room,4,2,12112,6434,1708,30658,28950,3474.0,32424.0,Corporate,VIP,Debit Card,Checked-Out,5.0,Negative,Low
BK7491760,ITC Narmada,Business,Ahmedabad,Gujarat,India,44450,44455,September,Q3,2021,Presidential Suite,2,5,25893,1208,3050,130673,127623,15314.76,142937.76,MakeMyTrip,VIP,UPI,Checked-Out,3.9,Positive,Low
BK3877128,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44422,44425,August,Q3,2021,Executive,4,3,5761,3702,2689,20985,18296,2195.52,20491.52,Walk-in,Corporate,UPI,Checked-Out,3.7,Positive,Low
BK1714166,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44317,44320,May,Q2,2021,Executive,1,3,14542,5821,4096,49447,45351,5442.12,50793.12,Website,VIP,Credit Card,Checked-In,4.0,Neutral,High
BK2274703,Fortune Select Trinity,Business,Bengaluru,Karnataka,India,44613,44615,February,Q1,2022,Presidential Suite,3,2,7554,4412,3551,19520,15969,1916.28,17885.28,Website,Regular,Credit Card,Checked-In,3.5,Positive,Low
BK4968787,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44342,44343,May,Q2,2021,Club Room,3,1,14885,4009,4837,18894,14057,1686.84,15743.84,Booking.com,Regular,UPI,Checked-Out,4.9,Positive,High
BK4066041,ITC Rajputana,Business,Jaipur,Rajasthan,India,44359,44361,June,Q2,2021,Presidential Suite,4,2,8203,1208,2395,17614,15219,1826.28,17045.28,Website,New Guest,Credit Card,Checked-In,4.4,Neutral,High
BK1474645,ITC Narmada,Business,Ahmedabad,Gujarat,India,44552,44556,December,Q4,2021,Deluxe,3,4,15258,5211,3673,66243,62570,7508.4,70078.4,Booking.com,New Guest,UPI,Checked-Out,4.8,Negative,Low
BK2971360,ITC Narmada,Business,Ahmedabad,Gujarat,India,44455,44460,September,Q3,2021,Deluxe,2,5,5668,695,2804,29035,26231,3147.72,29378.72,MakeMyTrip,Corporate,UPI,Checked-In,3.2,Positive,Low
BK6506394,ITC Maurya,Luxury,New Delhi,Delhi,India,44494,44495,October,Q4,2021,Executive,2,1,18882,2010,1314,20892,19578,2349.36,21927.36,MakeMyTrip,Regular,Credit Card,Checked-In,3.4,Neutral,Low
BK6783497,ITC Grand Goa,Resort,Goa,Goa,India,44297,44298,April,Q2,2021,Presidential Suite,1,1,14314,2949,4006,17263,13257,1590.84,14847.84,Walk-in,Member,Debit Card,Checked-In,3.1,Positive,High
BK5911558,ITC Maurya,Luxury,New Delhi,Delhi,India,44399,44402,July,Q3,2021,Luxury Suite,1,3,5939,4345,2669,22162,19493,2339.16,21832.16,Corporate,Member,UPI,Checked-In,3.1,Positive,Low
BK3916382,ITC Grand Chola,Luxury,Chennai,Tamil Nadu,India,44344,44348,May,Q2,2021,Club Room,2,4,26772,2678,2344,109766,107422,12890.64,120312.64,Goibibo,Member,Cash,Checked-In,3.8,Neutral,High
BK6822660,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44345,44348,May,Q2,2021,Presidential Suite,4,3,19308,561,2818,58485,55667,6680.04,62347.04,Corporate,New Guest,Net Banking,Checked-Out,4.8,Positive,High
BK8617879,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44404,44406,July,Q3,2021,Presidential Suite,2,2,5540,686,1899,11766,9867,1184.04,11051.04,Booking.com,Regular,Credit Card,Checked-In,3.5,Negative,Low
BK9112494,Fortune Select Trinity,Business,Bengaluru,Karnataka,India,44455,44459,September,Q3,2021,Luxury Suite,3,4,10323,1750,3978,43042,39064,4687.68,43751.68,Website,Corporate,Net Banking,Checked-In,4.5,Positive,Low
BK2351228,ITC Maurya,Luxury,New Delhi,Delhi,India,44405,44407,July,Q3,2021,Club Room,1,2,26018,602,1648,52638,50990,6118.8,57108.8,Corporate,New Guest,Net Banking,Checked-In,3.9,Positive,Low
BK9925043,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44386,44388,July,Q3,2021,Luxury Suite,1,2,11452,1022,2758,23926,21168,2540.16,23708.16,MakeMyTrip,New Guest,Debit Card,Checked-In,3.3,Positive,Low
BK5598716,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44631,44633,March,Q1,2022,Presidential Suite,1,2,27174,1974,2803,56322,53519,6422.28,59941.28,MakeMyTrip,Regular,Cash,Checked-Out,3.0,Positive,Low
BK9940413,ITC Rajputana,Business,Jaipur,Rajasthan,India,44533,44536,December,Q4,2021,Executive,4,3,25368,6522,3991,82626,78635,9436.2,88071.2,MakeMyTrip,New Guest,Debit Card,Checked-In,3.8,Neutral,Low
BK9470549,ITC Windsor,Business,Bengaluru,Karnataka,India,44305,44308,April,Q2,2021,Executive,4,3,24136,2676,2037,75084,73047,8765.64,81812.64,MakeMyTrip,VIP,Credit Card,Checked-Out,4.3,Positive,High
BK8267551,ITC Maurya,Luxury,New Delhi,Delhi,India,44589,44594,January,Q1,2022,Club Room,4,5,25099,5188,1824,130683,128859,15463.08,144322.08,Walk-in,Corporate,Credit Card,Cancelled,3.8,Neutral,High
BK6138857,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44378,44382,July,Q3,2021,Executive,3,4,22895,2469,268,94049,93781,11253.72,105034.72,Website,Regular,Debit Card,Checked-In,4.4,Positive,Low
BK3066869,Fortune Select Trinity,Business,Bengaluru,Karnataka,India,44462,44463,September,Q3,2021,Luxury Suite,3,1,7857,3242,949,11099,10150,1218.0,11368.0,MakeMyTrip,Regular,Net Banking,Checked-Out,3.9,Negative,Low
BK9421277,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44456,44459,September,Q3,2021,Club Room,4,3,7603,4583,2843,27392,24549,2945.88,27494.88,Booking.com,VIP,Net Banking,Checked-In,3.0,Positive,Low
BK6571296,ITC Rajputana,Business,Jaipur,Rajasthan,India,44489,44492,October,Q4,2021,Club Room,3,3,23949,1300,17,73147,73130,8775.6,81905.6,MakeMyTrip,Member,Cash,Checked-In,3.6,Positive,Low
BK8885842,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44453,44457,September,Q3,2021,Deluxe,2,4,20968,1532,1104,85404,84300,10116.0,94416.0,Booking.com,New Guest,Cash,Checked-Out,3.7,Positive,Low
BK4957732,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44593,44595,February,Q1,2022,Club Room,3,2,9149,4503,2083,22801,20718,2486.16,23204.16,Corporate,Member,UPI,Checked-In,4.4,Positive,Low
BK7014736,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44604,44609,February,Q1,2022,Presidential Suite,4,5,27544,270,2060,137990,135930,16311.6,152241.6,Walk-in,New Guest,Credit Card,Checked-In,4.9,Positive,Low
BK7020915,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44365,44369,June,Q2,2021,Executive,3,4,7821,5147,667,36431,35764,4291.68,40055.68,Booking.com,VIP,Cash,Checked-In,3.1,Positive,High
BK9778294,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44589,44591,January,Q1,2022,Deluxe,4,2,8697,2849,4455,20243,15788,1894.56,17682.56,Booking.com,New Guest,Credit Card,Checked-In,4.2,Neutral,High
BK2978038,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44374,44376,June,Q2,2021,Club Room,4,2,8721,2516,2220,19958,17738,2128.56,19866.56,Website,VIP,UPI,Checked-In,3.7,Positive,High
BK3705168,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44573,44576,January,Q1,2022,Luxury Suite,3,3,14042,3067,556,45193,44637,5356.44,49993.44,Walk-in,Member,Net Banking,Checked-In,5.0,Positive,High
BK9971445,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44534,44536,December,Q4,2021,Luxury Suite,4,2,4649,5236,2229,14534,12305,1476.6,13781.6,Booking.com,Regular,Cash,Checked-Out,3.3,Positive,Low
BK7505412,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44591,44592,January,Q1,2022,Club Room,2,1,18268,3606,1243,21874,20631,2475.72,23106.72,Goibibo,Member,Net Banking,Checked-Out,4.7,Positive,High
BK4339151,ITC Maurya,Luxury,New Delhi,Delhi,India,44504,44506,November,Q4,2021,Presidential Suite,3,2,18578,5743,1535,42899,41364,4963.68,46327.68,Booking.com,Member,Debit Card,Checked-In,4.2,Positive,Low
BK6354964,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44355,44360,June,Q2,2021,Presidential Suite,3,5,26511,1994,3610,134549,130939,15712.68,146651.68,Goibibo,New Guest,Cash,Checked-In,3.2,Positive,High
